date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:55:00	63979/63979	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:48%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USWY0143	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast91f4.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:02	63967/63967	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:51%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USMT0163	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastf61a.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:02	63974/63974	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:51%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNV0076	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast4b3d.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:02	63975/63975	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:51%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USID0156	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast4a3a.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:04	63980/63980	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:54%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USOR0344	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecastcf74.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:04	63963/63963	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:54%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USWA0487	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast1e5d.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:04	63983/63983	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:54%20GMT	http://96.8.93.198/National/Radar/Forecast.aspx?location=USNM0170	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Forecast477b.html	(from http://96.8.93.198/National/Radar/Forecast.aspx)
16:55:06	58030/58030	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:56%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USVA0659	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary8c48.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:06	58007/58007	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:56%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USAZ0178	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary8a02.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:06	58003/58003	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:56%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USCA0062	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary9d96.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:06	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.68.delayed	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:55:08	58030/58030	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:57%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USGA0132	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary6104.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:08	58038/58038	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:57%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNC0121	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryda1e.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:08	58046/58046	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:57%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USKY0721	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary6968.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:10	58054/58054	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:59%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USAR0336	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary1412.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:10	58055/58055	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:59%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USMS0414	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summarybc35.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:10	58010/58010	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:54:59%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USVA0731	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryfba4.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:10	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.69.delayed	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:55:12	58024/58024	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:01%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USOH0245	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryfe3d.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:12	58012/58012	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:01%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USCT0094	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary28bc.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:12	58022/58022	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:01%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNY0124	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary81a0.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:14	58055/58055	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:04%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USIL1114	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary377e.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:14	58019/58019	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:04%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USMI0127	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summarye3ac.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:14	58002/58002	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:04%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNH0020	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryfd0b.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:14	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.6a.delayed	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:55:16	57987/57987	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:05%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USFL0244	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summarye84c.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:16	58023/58023	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:05%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USLA0338	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary87a3.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:16	57988/57988	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:05%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USTX0166	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary6f53.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:18	58030/58030	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:08%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USTX1200	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary742f.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:18	58016/58016	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:08%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USFL0438	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary6c13.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:18	58050/58050	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:08%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USIA0231	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary5bc1.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:18	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.6b.delayed	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:55:20	58034/58034	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:09%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USMN0657	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryf171.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:20	58023/58023	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:09%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USND0037	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summarybe7d.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:20	58053/58053	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:09%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USSD0269	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryd22a.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:22	58055/58055	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:12%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNE0353	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summarycdba.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:22	58038/58038	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:12%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USOK0307	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary68ad.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:22	58047/58047	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:12%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USKS0523	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary2cef.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:22	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.6c.delayed	(from http://96.8.93.198/National/Radar/OneKM.aspx)
16:55:24	58046/58046	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:13%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USMO0453	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary267e.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:24	58039/58039	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:13%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USCO0105	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summaryd56f.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:24	58033/58033	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:13%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USUT0208	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary7c57.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:26	58040/58040	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:16%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USWY0143	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary91f4.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:26	58020/58020	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:16%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USMT0201	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary8c39.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:26	58013/58013	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:16%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNV0076	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary4b3d.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:28	58037/58037	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:17%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USID0156	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary4a3a.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:28	58005/58005	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:18%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USOR0284	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary73fb.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:28	57999/57999	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:18%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USWA0441	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary61c0.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:30	58020/58020	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:19%20GMT	http://96.8.93.198/National/Radar/Summary.aspx?location=USNM0267	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Summary8264.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:30	58398/58398	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:21%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USVA0659	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday8c48.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:30	0/-1	---M--	301	error ('')			http://www.intellicast.com/Scripts/AppMeasurement.js	C:/My%20Web%20Sites/Intellicast/www.intellicast.com/Scripts/AppMeasurement.6d.delayed	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:55:31	66934/66934	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:21%20GMT	http://96.8.93.198/Storm/Severe/OneKm.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Severe/OneKm-2.html	(from http://96.8.93.198/National/Radar/Summary.aspx)
16:55:32	58375/58375	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:22%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USAZ0178	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday8a02.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:32	58371/58371	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:22%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USCA0062	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday9d96.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:32	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.6e.delayed	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:55:33	58398/58398	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:23%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USGA0132	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday6104.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:33	58406/58406	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:24%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USNC0121	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdayda1e.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:33	58414/58414	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:23%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USKY0721	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday6968.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:34	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Default.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Default.6f.delayed	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:55:36	58422/58422	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:24%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USAR0336	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday1412.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	58423/58423	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:24%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USMS0414	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdaybc35.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	58378/58378	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:24%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USVA0731	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdayfba4.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	58392/58392	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:27%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USOH0245	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdayfe3d.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	58380/58380	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:27%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USCT0094	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday28bc.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	58390/58390	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:27%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USNY0124	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday81a0.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:36	0/-1	---M--	301	error ('')			http://96.8.93.198/Storm/Hurricane/Track.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/Storm/Hurricane/Track.70.delayed	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:55:37	0/-1	---M--	301	error ('')			http://96.8.93.198/About/Contact.aspx	C:/My%20Web%20Sites/Intellicast/96.8.93.198/About/Contact.71.delayed	(from http://96.8.93.198/National/Radar/Metro.aspx)
16:55:39	58423/58423	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:28%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USIL1114	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterday377e.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:39	58387/58387	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:28%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USMI0127	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdaye3ac.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
16:55:39	58370/58370	U--M-Z	200	updated ('OK')	text/html	date:Thu,%2011%20Jul%202019%2020:55:28%20GMT	http://96.8.93.198/National/Radar/Yesterday.aspx?location=USNH0020	C:/My%20Web%20Sites/Intellicast/96.8.93.198/National/Radar/Yesterdayfd0b.html	(from http://96.8.93.198/National/Radar/Yesterday.aspx)
